KATEGORIA;INTERNY;STUD;ZAM;HODINA;HODINA_STV;DEN;PO;UT;STR;STVR;PIA;SO
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
uvod;0;0;0;1;1;6;0;0;0;0;0;1
vyhladavanie;0;0;0;1;1;6;0;0;0;0;0;1
vyhladavanie;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
uvod;0;0;0;1;1;6;0;0;0;0;0;1
uvod;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
uvod;0;0;0;1;1;6;0;0;0;0;0;1
udalosti;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
konferencie;0;0;0;1;1;6;0;0;0;0;0;1
konferencie;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
oznamy;0;0;0;1;1;6;0;0;0;0;0;1
oznamy;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;1;1;6;0;0;0;0;0;1
studium;0;0;0;2;4;6;0;0;0;0;0;1
o_fakulte;0;0;0;2;4;6;0;0;0;0;0;1
o_fakulte;0;0;0;2;4;6;0;0;0;0;0;1
uvod;0;0;0;2;4;6;0;0;0;0;0;1
ostatne;0;0;0;2;4;6;0;0;0;0;0;1
studium;0;0;0;2;4;6;0;0;0;0;0;1
uvod;0;0;0;2;4;6;0;0;0;0;0;1
vyhladavanie;0;0;0;2;4;6;0;0;0;0;0;1
vyhladavanie;0;0;0;2;4;6;0;0;0;0;0;1
vyhladavanie;0;0;0;2;4;6;0;0;0;0;0;1
uvod;0;0;0;2;4;6;0;0;0;0;0;1
studium;0;0;0;2;4;6;0;0;0;0;0;1
studium;0;0;0;2;4;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
veda_vyskum;0;0;0;3;9;6;0;0;0;0;0;1
uvod;0;0;0;3;9;6;0;0;0;0;0;1
studium;0;0;0;4;16;6;0;0;0;0;0;1
uvod;0;0;0;5;25;6;0;0;0;0;0;1
informacie_pre;0;0;0;5;25;6;0;0;0;0;0;1
uvod;0;0;0;5;25;6;0;0;0;0;0;1
o_fakulte;0;0;0;6;36;6;0;0;0;0;0;1
uvod;0;0;0;6;36;6;0;0;0;0;0;1
oznamy;0;0;0;6;36;6;0;0;0;0;0;1
oznamy;0;0;0;6;36;6;0;0;0;0;0;1
uvod;0;0;0;6;36;6;0;0;0;0;0;1
oznamy;0;0;0;6;36;6;0;0;0;0;0;1
uvod;0;0;0;6;36;6;0;0;0;0;0;1
udalosti;0;0;0;6;36;6;0;0;0;0;0;1
udalosti;0;0;0;6;36;6;0;0;0;0;0;1
udalosti;0;0;0;6;36;6;0;0;0;0;0;1
uvod;0;0;0;6;36;6;0;0;0;0;0;1
uvod;0;0;0;6;36;6;0;0;0;0;0;1
uvod;0;0;0;6;36;6;0;0;0;0;0;1
studium;0;0;0;6;36;6;0;0;0;0;0;1
studium;0;0;0;6;36;6;0;0;0;0;0;1
studium;0;0;0;6;36;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
informacie_o;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
o_fakulte;0;0;0;7;49;6;0;0;0;0;0;1
o_fakulte;0;0;0;7;49;6;0;0;0;0;0;1
o_fakulte;0;0;0;7;49;6;0;0;0;0;0;1
o_fakulte;0;0;0;7;49;6;0;0;0;0;0;1
o_fakulte;0;0;0;7;49;6;0;0;0;0;0;1
o_fakulte;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
veda_vyskum;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
uvod;1;1;0;7;49;6;0;0;0;0;0;1
studium;0;0;0;7;49;6;0;0;0;0;0;1
uvod;1;1;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;1;1;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;1;1;0;7;49;6;0;0;0;0;0;1
uvod;1;1;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;0;0;0;7;49;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
veda_vyskum;0;0;0;8;64;6;0;0;0;0;0;1
veda_vyskum;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
studium;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
studium;1;1;0;8;64;6;0;0;0;0;0;1
konferencie;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
o_fakulte;0;0;0;8;64;6;0;0;0;0;0;1
o_fakulte;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
o_fakulte;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
o_fakulte;0;0;0;8;64;6;0;0;0;0;0;1
studium;1;1;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
o_fakulte;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
vyhladavanie;1;1;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
vyhladavanie;1;1;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
vyhladavanie;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
studium;1;1;0;8;64;6;0;0;0;0;0;1
studium;1;1;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
o_fakulte;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
uvod;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
studium;0;0;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
oznamy;1;1;0;8;64;6;0;0;0;0;0;1
oznamy;1;1;0;8;64;6;0;0;0;0;0;1
uvod;1;1;0;8;64;6;0;0;0;0;0;1
oznamy;1;1;0;8;64;6;0;0;0;0;0;1
veda_vyskum;1;1;0;8;64;6;0;0;0;0;0;1
veda_vyskum;1;1;0;9;81;6;0;0;0;0;0;1
veda_vyskum;1;1;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
vyhladavanie;0;0;0;9;81;6;0;0;0;0;0;1
vyhladavanie;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
oznamy;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;1;1;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;1;1;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
oznamy;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
veda_vyskum;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
studium;0;0;0;9;81;6;0;0;0;0;0;1
o_fakulte;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
veda_vyskum;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;9;81;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
oznamy;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
oznamy;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
oznamy;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
oznamy;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
o_fakulte;0;0;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;10;100;6;0;0;0;0;0;1
o_fakulte;0;0;0;10;100;6;0;0;0;0;0;1
informacie_pre;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
uvod;0;0;0;10;100;6;0;0;0;0;0;1
o_fakulte;0;0;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
o_fakulte;0;0;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
uvod;1;1;0;10;100;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
uvod;1;1;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
uvod;1;1;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
uvod;1;1;0;11;121;6;0;0;0;0;0;1
vyhladavanie;1;1;0;11;121;6;0;0;0;0;0;1
vyhladavanie;1;1;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
vyhladavanie;1;1;0;11;121;6;0;0;0;0;0;1
vyhladavanie;1;1;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
veda_vyskum;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
informacie_pre;0;0;0;11;121;6;0;0;0;0;0;1
informacie_pre;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
o_fakulte;0;0;0;11;121;6;0;0;0;0;0;1
o_fakulte;0;0;0;11;121;6;0;0;0;0;0;1
o_fakulte;0;0;0;11;121;6;0;0;0;0;0;1
studium;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
uvod;0;0;0;11;121;6;0;0;0;0;0;1
uvod;1;1;0;12;144;6;0;0;0;0;0;1
uvod;0;0;0;12;144;6;0;0;0;0;0;1
uvod;0;0;0;12;144;6;0;0;0;0;0;1
uvod;0;0;0;12;144;6;0;0;0;0;0;1
uvod;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
studium;0;0;0;12;144;6;0;0;0;0;0;1
uvod;0;0;0;12;144;6;0;0;0;0;0;1
